barcode,brand,name,name_ar,name_fr,category,category_fr,unit,indicative_price,vat_rate,is_algerian_origin,image_url
8000430133035,Galbani,Mozzarella,Mozzarella,Mozzarella,مواد غذائية عامة,Épicerie Générale,225 g,100.0,19.0,False,https://images.openfoodfacts.net/images/products/800/043/013/3035/front_en.235.400.jpg
3272770016131,Chavroux,Chavroux Pur Chèvre,Chavroux Pur Chèvre,Chavroux Pur Chèvre,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,150 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/327/277/001/6131/front_fr.21.400.jpg
3155250349793,President,La crème des chefs ferme et onctueuse gastronomique,La crème des chefs ferme et onctueuse gastronomique,La crème des chefs ferme et onctueuse gastronomique,مواد غذائية عامة,Épicerie Générale,250 g (241 ml),100.0,19.0,False,https://images.openfoodfacts.net/images/products/315/525/034/9793/front_fr.105.400.jpg
8480000205599,Hacendado,Yogur natural al estilo griego,Yogur natural al estilo griego,Yogur natural al estilo griego,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,750 g (6x125g),100.0,9.0,False,https://images.openfoodfacts.net/images/products/848/000/020/5599/front_es.25.400.jpg
3564700005552,Délisse,Lait demi-écrémé,Lait demi-écrémé,Lait demi-écrémé,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1L,100.0,9.0,False,https://images.openfoodfacts.net/images/products/356/470/000/5552/front_en.162.400.jpg
3412290070385,Le Fromage Fouetté Madame Loïk,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande - Sel réduit -25%,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande - Sel réduit -25%,Paysan Breton - Le Fromage Fouetté Madame Loïk - Nature au Sel de Guérande - Sel réduit -25%,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,150 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/341/229/007/0385/front_fr.32.400.jpg
6111242102361,Jaouda,Raib vani jaouda,Raib vani jaouda,Raib vani jaouda,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,450g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/210/2361/front_fr.15.400.jpg
3228021170053,Lactalis,La bûche fondante,La bûche fondante,La bûche fondante,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,0.18 kg,100.0,9.0,False,https://images.openfoodfacts.net/images/products/322/802/117/0053/front_fr.98.400.jpg
4001954161010,Kerrygold,Original Irische Butter,Original Irische Butter,Original Irische Butter,زيوت ودهون,Huiles & Margarines,250 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/400/195/416/1010/front_de.310.400.jpg
4056489143833,Milbona,Крема сирене,Крема сирене,Крема сирене,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,300 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/405/648/914/3833/front_en.7.400.jpg
00277679,Sainsbury's,Greek style natural yogurt,Greek style natural yogurt,Greek style natural yogurt,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1kg,100.0,9.0,False,https://images.openfoodfacts.net/images/products/000/000/027/7679/front_en.19.400.jpg
5000246728725,Anchor,Anchor Butter,Anchor Butter,Anchor Butter,زيوت ودهون,Huiles & Margarines,200 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/500/024/672/8725/front_en.3.400.jpg
6111242101982,Jibal,Ghilal,Ghilal,Ghilal,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,110g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/210/1982/front_fr.22.400.jpg
6111032007043,Centrale,beurre central 1kg,beurre central 1kg,beurre central 1kg,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1 kg,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/103/200/7043/front_fr.23.400.jpg
6111246722039,milky foof,fromage herbes milky food,fromage herbes milky food,fromage herbes milky food,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1kg,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/124/672/2039/front_fr.3.400.jpg
7622300441937,Mondelez International,Philadelphia Original,Philadelphia Original,Original Philadelphia - Spécialité fromagère pasteurisée,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,150 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/762/230/044/1937/front_en.146.400.jpg
3428273980046,Lactel,Lait 100 % français Matin Léger® Demi-Écrémé,Lait 100 % français Matin Léger® Demi-Écrémé,matin leger,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1 L,100.0,9.0,False,https://images.openfoodfacts.net/images/products/342/827/398/0046/front_en.150.400.jpg
3329770076471,Calin,Calin Extra,Calin Extra,Calin Extra,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,850 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/332/977/007/6471/front_fr.53.400.jpg
5010578008020,Longley Farm,YORKSHIRE COTTAGE CHEESE NATURAL,YORKSHIRE COTTAGE CHEESE NATURAL,YORKSHIRE COTTAGE CHEESE NATURAL,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,250 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/501/057/800/8020/front_en.51.400.jpg
5740900805309,Lurpak,Lurpak Spreadable Slightly Salted,Lurpak Spreadable Slightly Salted,Lurpak Spreadable Slightly Salted,زيوت ودهون,Huiles & Margarines,Unité,100.0,9.0,False,https://images.openfoodfacts.net/images/products/574/090/080/5309/front_en.19.400.jpg
5060337222143,Biotiful gut health,kefir yogurt original,kefir yogurt original,kefir yogurt original,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,350 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/506/033/722/2143/front_en.43.400.jpg
3228021170060,Lactalis,CHAUSSEE AUX MOINES 340g,CHAUSSEE AUX MOINES 340g,CHAUSSEE AUX MOINES 340g,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,340 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/322/802/117/0060/front_fr.80.400.jpg
7622300685782,Philadelphia,Philadelphia nature 300g,Philadelphia nature 300g,Philadelphia nature 300g,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,300 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/762/230/068/5782/front_fr.151.400.jpg
6111203003430,Margafrique,Cheesy fromage,Cheesy fromage,Cheesy fromage,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,1,100.0,9.0,False,https://images.openfoodfacts.net/images/products/611/120/300/3430/front_fr.13.400.jpg
6111046003109,Colainord,Lait colainord,حليب كولينور,Lait colainord,مشروبات ومياه,Boissons & Eaux,0.5L,100.0,19.0,False,https://images.openfoodfacts.net/images/products/611/104/600/3109/front_en.3.400.jpg
3228021170022,PRÉSIDENT,President emmental coeur de meule 250g,President emmental coeur de meule 250g,President emmental coeur de meule 250g,مواد غذائية عامة,Épicerie Générale,250 g,100.0,19.0,False,https://images.openfoodfacts.net/images/products/322/802/117/0022/front_en.135.400.jpg
3451790563256,Montfleuri,Beurre à teneur réduite en M.G. (60%) doux,Beurre à teneur réduite en M.G. (60%) doux,Beurre à teneur réduite en MG (60%),حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,250g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/345/179/056/3256/front_en.140.400.jpg
3073781192254,La vache qui rit,03.06.2024 DEU101H 0?:14 4,03.06.2024 DEU101H 0?:14 4,03.06.2024 DEU101H 0?:14 4,حليب ومشتقاته وأجبان,Produits Laitiers & Fromages,512 g,100.0,9.0,False,https://images.openfoodfacts.net/images/products/307/378/119/2254/front_fr.208.400.jpg
